city,state,time,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source,region
Seattle,Washington,2023-09-07T15:00:00Z,58.4,58.4,81.89,52.9,0,0,0,0,4.7,0.6,339,1017.3,9.9,97.9,128,0.5,1,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-07T16:00:00Z,60.2,60.2,79.96,54,0,0,0,0,4.7,0,0,1017.4,9.9,97.9,155,0.6,2,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-07T17:00:00Z,61.6,61.6,76.25,54,0,0,0,0,4.7,0.8,337,1017.5,9.9,97.9,575,2.1,6,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-07T18:00:00Z,63.3,63.3,72.71,54.4,0,0,0,0,4.7,0.6,339,1017.6,9.9,78.8,308,1.1,3,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-07T19:00:00Z,64.9,64.9,67.94,54.1,0,0,0,0,4.7,5.2,320,1017.4,9.9,97.9,334,1.2,3,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-07T20:00:00Z,67.9,67.9,61.31,54.1,0,0,0,0,4.7,4.9,289,1017.1,9.9,78.8,413,1.5,4,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-07T21:00:00Z,68.2,68.2,58.9,53.3,0,0,0,0,5.8,4.2,332,1016.9,9.9,50.7,437,1.6,4,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-07T22:00:00Z,68.7,68.7,58.06,53.3,0,0,0,0,5.8,4.5,318,1016.9,9.9,72.7,127,0.5,1,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-07T23:00:00Z,67.6,67.6,58.16,52.4,0,0,0,0,5.8,2,340,1017.1,9.9,21.7,195,0.7,2,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-08T00:00:00Z,68,68,56.42,51.9,0,0,0,0,5.8,1.4,350,1016.9,9.9,97.9,128,0.5,1,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-08T01:00:00Z,67.6,67.6,57.85,52.2,0,0,0,0,5.8,4.2,345,1016.7,9.9,97.9,90,0.3,1,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-08T02:00:00Z,67.1,67.1,58.52,52.1,0,0,0,0,5.8,5.4,310,1016.9,9.9,90.9,42,0.2,0,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-08T03:00:00Z,65.6,65.6,60.83,51.7,0,0,0,0,5.8,4.2,323,1017.1,9.9,91.1,0,0,0,10,Overcast,cloudy,obs,West
Seattle,Washington,2023-09-08T04:00:00Z,63.4,63.4,65.68,51.7,0,0,0,0,5.8,0.8,358,1017.7,9.9,30.2,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-08T05:00:00Z,62,62,69.43,51.9,0,0,0,0,5.8,0,0,1017.9,9.9,33.1,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-08T06:00:00Z,60.5,60.5,74.13,52.2,0,0,0,0,5.8,0,0,1018,9.9,8.9,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-08T07:00:00Z,59.1,59.1,77.83,52.2,0,0,0,0,5.8,0.6,342,1018.4,9.9,4.5,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-08T08:00:00Z,57.1,57.1,83.6,52.2,0,0,0,0,5.8,0.6,348,1018.7,9.9,4.5,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-08T09:00:00Z,55.9,55.9,86.45,51.9,0,0,0,0,4.7,0.8,31,1018.9,9.1,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-08T10:00:00Z,55.2,55.2,88.07,51.7,0,0,0,0,4.7,0.8,34,1019.1,9.9,55.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-08T11:00:00Z,55.9,55.9,85.84,51.7,0,0,0,0,4.7,0.8,44,1019.3,9.9,85.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-08T12:00:00Z,54.3,54.3,90.84,51.7,0,0,0,0,3.4,1.9,81,1019.5,9.9,72.9,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-08T13:00:00Z,54.2,54.2,89.63,51.2,0,0,0,0,3.4,2.5,117,1019.9,9.9,59.2,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-08T14:00:00Z,53.9,53.9,88.73,50.6,0,0,0,0,3.4,0.6,330,1020.3,9.9,15.7,18,0.1,0,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T15:00:00Z,55.7,55.7,89.06,52.5,0,0,0,0,4.7,0.6,330,1020.8,9.7,4.5,167,0.6,2,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T16:00:00Z,58.7,58.7,82.52,53.4,0,0,0,0,4.7,0,0,1020.9,9.7,4.5,362,1.3,4,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T17:00:00Z,60.9,60.9,75.97,53.3,0,0,0,0,4.7,4.4,330,1021.1,9.9,37.9,513,1.8,5,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-08T18:00:00Z,63.4,63.4,70.16,53.5,0,0,0,0,8.1,5,335,1021.1,9.9,4.5,633,2.3,6,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T19:00:00Z,65.7,65.7,64.62,53.5,0,0,0,0,8.1,5.8,322,1021,9.9,4.5,707,2.5,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T20:00:00Z,68,68,59.1,53.2,0,0,0,0,8.1,7,310,1020.8,9.9,4.5,738,2.7,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T21:00:00Z,70.2,70.2,53.04,52.3,0,0,0,0,9.2,7.5,313,1020.5,9.9,18.9,715,2.6,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T22:00:00Z,71.6,71.6,47.17,50.4,0,0,0,0,9.2,6.8,309,1020.1,9.9,4.5,643,2.3,6,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-08T23:00:00Z,72.7,72.7,44.27,49.7,0,0,0,0,9.2,7.9,313,1019.9,9.9,4.5,522,1.9,5,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T00:00:00Z,72.9,72.9,41.84,48.3,0,0,0,0,10.3,7.3,315,1019.7,9.9,4.5,369,1.3,4,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T01:00:00Z,72.2,72.2,41.68,47.6,0,0,0,0,10.3,8.3,322,1019.5,9.9,4.5,193,0.7,2,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T02:00:00Z,70.2,70.2,46.87,49,0,0,0,0,10.3,7.2,324,1019.5,9.9,0,19,0.1,0,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T03:00:00Z,66.6,66.6,54.33,49.6,0,0,0,0,5.8,6,322,1019.6,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T04:00:00Z,65.3,65.3,59.43,50.8,0,0,0,0,5.8,2.6,352,1020,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T05:00:00Z,63.1,63.1,65.29,51.2,0,0,0,0,5.8,5.3,330,1020.2,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T06:00:00Z,61.5,61.5,67.76,50.8,0,0,0,0,5.8,6.1,354,1020.2,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T07:00:00Z,60.6,60.6,70.43,51,0,0,0,0,5.8,5.9,344,1020.5,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T08:00:00Z,60.4,60.4,69.58,50.4,0,0,0,0,5.8,5.9,348,1020.5,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T09:00:00Z,58.3,58.3,74.56,50.2,0,0,0,0,4.7,3.4,1,1020.3,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T10:00:00Z,57.4,57.4,76.65,50.1,0,0,0,0,6.9,3.4,359,1020.1,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T11:00:00Z,56.5,56.5,79.44,50.2,0,0,0,0,6.9,3.2,5,1020.3,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T12:00:00Z,55.5,55.5,80.22,49.5,0,0,0,0,4.7,1.6,5,1020.4,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T13:00:00Z,54.6,54.6,81.69,49.1,0,0,0,0,4.7,1.4,5,1020.5,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-09T14:00:00Z,53.7,53.7,84.42,49.1,0,0,0,0,4.7,1.2,7,1020.7,9.9,0,16,0.1,0,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T15:00:00Z,56.6,56.6,80.18,50.5,0,0,0,0,4.7,1,5,1021,9.9,0,163,0.6,2,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T16:00:00Z,59.5,59.5,74.22,51.3,0,0,0,0,4.7,3.8,329,1021,9.9,4.5,355,1.3,4,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T17:00:00Z,62.9,62.9,66.82,51.7,0,0,0,0,4.7,3.7,329,1020.9,9.9,4.5,506,1.8,5,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T18:00:00Z,65.6,65.6,62.17,52.3,0,0,0,0,8.1,4.1,354,1020.4,9.9,4.5,627,2.3,6,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T19:00:00Z,68.8,68.8,58.13,53.5,0,0,0,0,8.1,5.4,340,1020,9.9,4.5,698,2.5,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T20:00:00Z,71.4,71.4,53.27,53.5,0,0,0,0,8.1,6.3,340,1019.4,9.9,4.5,722,2.6,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T21:00:00Z,74.8,74.8,47.86,53.7,0,0,0,0,8.1,6.1,304,1019.1,9.9,4.5,700,2.5,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T22:00:00Z,76.1,76.1,45.47,53.5,0,0,0,0,8.1,7.7,307,1018.5,9.9,4.5,623,2.2,6,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-09T23:00:00Z,78.1,78.1,42.07,53.2,0,0,0,0,8.1,7,302,1018,9.9,4.5,501,1.8,5,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T00:00:00Z,78.5,78.5,39.39,51.8,0,0,0,0,8.1,6.5,334,1017.4,9.9,4.5,348,1.3,3,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T01:00:00Z,77.3,77.3,40.36,51.3,0,0,0,0,8.1,6.5,331,1017.2,9.9,18.9,178,0.6,2,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T02:00:00Z,74,74,47.73,53,0,0,0,0,8.1,5.5,302,1017.3,9.9,4.5,19,0.1,0,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T03:00:00Z,70.5,70.5,52.18,52.2,0,0,0,0,4.7,3.8,318,1017.5,9.9,4.5,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T04:00:00Z,69.6,69.6,53.79,52.2,0,0,0,0,4.7,2.4,352,1017.7,9.9,4.5,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T05:00:00Z,67.6,67.6,57.32,52,0,0,0,0,4.7,1.8,353,1017.8,9.9,4.5,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T06:00:00Z,65.2,65.2,62.7,52.1,0,0,0,0,3.4,0.6,356,1017.8,9.2,35.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-10T07:00:00Z,64.8,64.8,64.18,52.4,0,0,0,0,3.4,0.6,360,1017.8,9.9,31.1,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Seattle,Washington,2023-09-10T08:00:00Z,63.1,63.1,69.85,53.1,0,0,0,0,3.4,0.6,353,1017.9,9.9,4.5,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T09:00:00Z,61.7,61.7,73.87,53.3,0,0,0,0,1.1,0,0,1017.7,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T10:00:00Z,59.9,59.9,78.7,53.3,0,0,0,0,3.4,0,0,1017.4,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T11:00:00Z,58.9,58.9,82.34,53.5,0,0,0,0,3.4,0.8,44,1017.1,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T12:00:00Z,57.8,57.8,83.3,52.8,0,0,0,0,3.4,0.8,27,1017.1,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T13:00:00Z,56.8,56.8,83.87,51.9,0,0,0,0,3.4,1.4,52,1017.3,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Seattle,Washington,2023-09-10T14:00:00Z,56.1,56.1,89.22,53,0,0,0,0,3.4,4.7,152,1017.4,9.9,18.9,18,0.1,0,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T15:00:00Z,57.9,57.9,85.7,53.7,0,0,0,0,8.1,6.9,151,1018.1,9.9,4.5,81,0.3,1,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T16:00:00Z,62.2,62.2,73.68,53.7,0,0,0,0,8.1,6.5,145,1018.1,9.9,8.9,266,1,3,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T17:00:00Z,66.6,66.6,64.72,54.3,0,0,0,0,8.1,7.4,173,1018.2,9.9,44.7,435,1.6,4,10,Partially cloudy,partly-cloudy-day,obs,West
Seattle,Washington,2023-09-10T18:00:00Z,70.5,70.5,52.96,52.6,0,0,0,0,11.4,6.6,170,1018,9.9,15.7,501,1.8,5,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T19:00:00Z,72.3,72.3,48.68,51.9,0,0,0,0,11.4,6.6,194,1018.1,9.9,15.7,616,2.2,6,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T20:00:00Z,74.3,74.3,47.55,53.1,0,0,0,0,11.4,8.8,200,1017.9,9.9,15.7,742,2.7,7,10,Clear,clear-day,obs,West
Seattle,Washington,2023-09-10T21:00:00Z,76,76,51.64,56.9,0,1,0,0,12.8,9.2,210,1017,10.1,62,637,2.3,6,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-10T22:00:00Z,76.9,76.9,46.66,54.9,0,2,0,0,12.8,9.2,210,1017,10.1,69,623,2.2,6,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-10T23:00:00Z,78,78,45.02,54.9,0,2,0,0,12.8,9.2,210,1017,10.1,72,516,1.9,5,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T00:00:00Z,76.9,76.9,43.4,53,0,3,0,0,11.4,8.1,220,1017,10.1,59,384,1.4,4,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T01:00:00Z,76.9,76.9,43.4,53,0,3,0,0,11.4,8.1,220,1017,10.1,62,183,0.7,2,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T02:00:00Z,74,74,49.7,54.1,0,3,0,0,11.4,8.1,220,1017,10.1,53,52,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T03:00:00Z,69,69,58.96,54.1,0,3,0,0,8.1,5.8,210,1017,10.1,53,16,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T04:00:00Z,67,67,63.11,54.1,0,3,0,0,8.1,5.8,210,1017,10.1,56,12,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T05:00:00Z,65.9,65.9,67.7,54.9,0,3,0,0,8.1,5.8,210,1018,10.1,54,9,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T06:00:00Z,63.9,63.9,75.44,56,0,6,0,0,8.1,5.8,180,1018,10.1,52,8,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T07:00:00Z,63.9,63.9,75.44,56,0,9,0,0,8.1,5.8,180,1018,10.1,52,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T08:00:00Z,63.1,63.1,77.85,56,0,12,0,0,8.1,5.8,180,1018,10.1,52,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T09:00:00Z,63.1,63.1,80.43,56.9,0,17,0,0,6.9,4.7,170,1018,10.1,70,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T10:00:00Z,62,62,80.87,56,0,24,0,0,6.9,4.7,170,1018,10.1,70,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T11:00:00Z,62,62,83.54,56.9,0,29,0,0,6.9,4.7,170,1019,10.1,70,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-11T12:00:00Z,62,62,83.54,56.9,0,29,0,0,4.7,3.4,170,1019,10.1,96,0,0,0,10,Overcast,cloudy,fcst,West
Seattle,Washington,2023-09-11T13:00:00Z,62,62,83.54,56.9,0,29,0,0,4.7,3.4,170,1019,10.1,96,0,0,0,10,Overcast,cloudy,fcst,West
Seattle,Washington,2023-09-11T14:00:00Z,61.1,61.1,86.25,56.9,0,29,0,0,4.7,3.4,170,1019,10.1,96,1,0,0,10,Overcast,cloudy,fcst,West
Seattle,Washington,2023-09-11T15:00:00Z,62,62,89.7,58.9,0.012,29,0,0,3.4,2.2,230,1019,10.1,85,19,0.1,0,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T16:00:00Z,62,62,89.7,58.9,0,29,0,0,3.4,2.2,230,1019,10.1,85,45,0.2,0,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T17:00:00Z,62,62,89.7,58.9,0,29,0,0,3.4,2.2,230,1020,10.1,85,69,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T18:00:00Z,63.1,63.1,89.75,60,0,13,0,0,4.7,3.4,40,1020,10.1,90,108,0.4,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T19:00:00Z,65,65,87.01,61.1,0,13,0,0,4.7,3.4,40,1020,10.1,90,167,0.6,2,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T20:00:00Z,67,67,81.24,61.1,0,13,0,0,4.7,3.4,40,1020,10.1,90,271,1,3,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T21:00:00Z,69,69,78.34,62,0,13,0,0,6.9,4.7,260,1020,10.1,78,338,1.2,3,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T22:00:00Z,70.1,70.1,73.14,61.1,0,13,0,0,6.9,4.7,260,1019,10.1,78,392,1.4,4,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-11T23:00:00Z,70.1,70.1,67.73,58.9,0,13,0,0,6.9,4.7,260,1018,10.1,78,438,1.6,4,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T00:00:00Z,70.1,70.1,65.58,58,0,11,0,0,6.9,4.7,300,1018,10.1,59,326,1.2,3,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T01:00:00Z,69,69,68.05,58,0,11,0,0,6.9,4.7,300,1018,10.1,59,186,0.7,2,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T02:00:00Z,67.9,67.9,70.62,58,0,11,0,0,6.9,4.7,300,1018,10.1,59,66,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T03:00:00Z,65.9,65.9,75.62,58,0,11,0,0,6.9,4.7,350,1018,10.1,39,33,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T04:00:00Z,63.9,63.9,77.93,56.9,0,11,0,0,6.9,4.7,350,1018,10.1,39,27,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T05:00:00Z,62,62,80.87,56,0,11,0,0,6.9,4.7,350,1018,10.1,39,22,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T06:00:00Z,61.1,61.1,80.28,54.9,0,8,0,0,4.7,3.4,20,1018,10.1,47,16,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T07:00:00Z,60.7,60.7,81.31,54.9,0,8,0,0,4.3,2.9,70,1018,10.1,54.7,11,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T08:00:00Z,60.3,60.3,82.35,54.9,0,8,0,0,3.8,2.7,120,1018,10.1,62.3,5,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T09:00:00Z,60,60,83.42,54.9,0,8,0,0,3.4,2.2,170,1018,10.1,70,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T10:00:00Z,59.3,59.3,84.47,54.6,0,14,0,0,3.8,2.7,176.7,1018,10.1,74,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T11:00:00Z,58.7,58.7,85.55,54.4,0,14,0,0,4.3,2.9,183.3,1018,10.1,78,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T12:00:00Z,58,58,86.64,54.1,0,14,0,0,4.7,3.4,190,1017,10.1,82,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T13:00:00Z,58,58,86.64,54.1,0,14,0,0,5.4,3.8,186.7,1017,9.8,72.7,26,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-12T14:00:00Z,58,58,86.64,54.1,0,14,0,0,6.3,4.3,183.3,1018,9.4,63.3,53,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T15:00:00Z,58,58,86.64,54.1,0,14,0,0,6.9,4.7,180,1018,9.1,54,79,0.3,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T16:00:00Z,60,60,81.79,54.4,0,25,0,0,7.4,5.1,183.3,1017,9.4,55.3,180,0.6,2,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T17:00:00Z,62,62,76.75,54.6,0,25,0,0,7.6,5.4,186.7,1018,9.8,56.7,281,1,3,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T18:00:00Z,63.9,63.9,72.54,54.9,0,25,0,0,8.1,5.8,190,1018,10.1,58,382,1.4,4,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T19:00:00Z,65.6,65.6,70.37,55.7,0,25,0,0,8.1,5.8,196.7,1018,10.1,61,466,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T20:00:00Z,67.4,67.4,67.42,56.2,0,25,0,0,8.1,5.8,203.3,1017,10.1,64,550,2,6,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T21:00:00Z,69,69,65.45,56.9,0,25,0,0,8.1,5.8,210,1017,10.1,67,634,2.3,6,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T22:00:00Z,69.3,69.3,65.5,57.3,0,41,0,0,8.5,6.3,213.3,1017,10.1,67,513,1.8,5,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-12T23:00:00Z,69.7,69.7,65.54,57.6,0,41,0,0,8.7,6.5,216.7,1017,10.1,67,391,1.4,4,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-13T00:00:00Z,70.1,70.1,65.58,58,0,41,0,0,9.2,6.9,220,1015,10.1,67,270,1,3,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-13T01:00:00Z,67.6,67.6,67.44,56.4,0,40,0,0,8.9,5.6,263.3,1016,10.1,78,198,0.7,2,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-13T02:00:00Z,65.9,65.9,71.8,56.6,0,40,0,0,8.1,5.1,286.7,1017,10.1,76,125,0.5,1,10,Partially cloudy,partly-cloudy-day,fcst,West
Seattle,Washington,2023-09-13T03:00:00Z,64.3,64.3,76.46,56.7,0,40,0,0,7.2,4.5,310,1018,10.1,74,53,0.2,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-13T04:00:00Z,63.6,63.6,78.41,56.7,0,40,0,0,6.5,4.3,313.3,1018,10.1,71.3,44,0.2,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-13T05:00:00Z,62.9,62.9,80.94,56.9,0,40,0,0,6,3.8,316.7,1018,10.1,68.7,35,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Seattle,Washington,2023-09-13T06:00:00Z,62.1,62.1,83.02,56.9,0,40,0,0,5.4,3.6,320,1018,10.1,66,26,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst,West
Omaha,Nebraska,2023-09-05T05:00:00Z,80.5,82.5,59.99,65.4,0,0,0,0,25.3,14.5,148,1003.2,9.9,37.8,0,0,0,5,Partially cloudy,partly-cloudy-night,obs,Midwest
Omaha,Nebraska,2023-09-05T06:00:00Z,81.3,83,57.07,64.7,0,0,0,0,18.3,16.8,147,1002.8,9.9,39.5,0,0,0,5,Partially cloudy,partly-cloudy-night,obs,Midwest
Omaha,Nebraska,2023-09-05T07:00:00Z,79.6,79.6,58.87,64,0,0,0,0,19.5,15.1,148,1002.4,9.9,36.2,0,0,0,5,Partially cloudy,partly-cloudy-night,obs,Midwest
Omaha,Nebraska,2023-09-05T08:00:00Z,79.5,79.5,59.2,64.1,0,0,0,0,19.7,13.7,151,1002,9.9,21.3,0,0,0,5,Partially cloudy,partly-cloudy-night,obs,Midwest
Omaha,Nebraska,2023-09-05T09:00:00Z,79,79,63.13,65.3,0,0,0,0,19.7,6.2,261,1003.3,9.9,76.1,0,0,0,5,Partially cloudy,partly-cloudy-night,obs,Midwest
Omaha,Nebraska,2023-09-05T10:00:00Z,78.2,78.2,67.73,66.6,0.011,100,0,0,20.8,12.5,156,1002.8,9.9,87.7,0,0,0,5,"Rain, Partially cloudy",rain,obs,Midwest
Omaha,Nebraska,2023-09-05T11:00:00Z,76,76,73.25,66.8,0.081,100,0,0,31.1,16.5,156,1002.4,9.7,81.8,0,0,0,5,"Rain, Partially cloudy",rain,obs,Midwest
